Theta 0,Theta 1,Theta 2,Theta 3,Theta 4,Theta 5,Theta 6,Theta 7,Theta 8,Theta 9,Theta 10,Theta 11,Theta 12,Theta 13,Theta 14,Theta 15,Theta 16,Theta 17,Theta 18,Theta 19,Theta 20,Theta 21,Theta 22,Theta 23,Theta 24,Theta 25,Theta 26,Theta 27,Theta 28,Theta 29,Theta 30,Theta 31,Theta 32,Theta 33,Theta 34,Theta 35,Theta 36,Theta 37,Theta 38,Theta 39,Theta 40,Theta 41,Theta 42,Theta 43,Theta 44,Theta 45,Theta 46,Theta 47,Theta 48,Theta 49,Theta 50,Theta 51,Theta 52,Theta 53,Theta 54,Theta 55,Theta 56,Theta 57,Theta 58,Theta 59,Theta 60,Theta 61,Theta 62,Theta 63,Theta 64,Theta 65,Theta 66,Theta 67,Theta 68,Theta 69,Theta 70,Theta 71,Theta 72,Theta 73,Theta 74,Theta 75,Theta 76,Theta 77,Theta 78,Theta 79
300.0828915050617,300.08554719967515,300.08853457825137,300.09176379143685,300.0951408956896,300.0985772070087,300.10200318282574,300.10537194746,300.10865601194496,300.1118415955754,300.1149232316388,300.1178997599397,300.1207718216523,300.1235405294336,300.1262068918635,300.128771645234,300.13123526518535,300.1335980341585,300.1358601094558,300.13802157427654,300.1400824707717,300.1420428195261,300.14390263027775,300.1456619075064,300.14732065322295,300.14887886831013,300.150336553148,300.1516937078973,300.15295033262515,300.15410642735867,300.1551619921092,300.156117026881,300.15697153167594,300.15772550649456,300.1583789513373,300.1589318662041,300.1593842510953,300.1597361060105,300.15998743094997,300.16013822591367,300.16018849090153,300.16013822591367,300.15998743095,300.1597361060105,300.1593842510953,300.15893186620417,300.1583789513373,300.15772550649433,300.15697153167497,300.1561170268787,300.15516199210316,300.15410642734315,300.1529503325853,300.15169370779654,300.150336552895,300.14887886768275,300.1473206516864,300.1456619037923,300.143902621428,300.14204279876566,300.14008242288537,300.1380214658262,300.1358598686768,300.1335975109784,300.1312341545847,300.12876934627377,300.12620226014747,300.1235314646425,300.1207546198941,300.11786816346915,300.1148671397602,300.1117454715216,300.1084971296329,300.1051187438531,300.1016140653882,300.0980001529768,300.0943140786094,300.0906175054782,300.086996219027,300.08356406663216
300.09680792831836,300.0996022711515,300.102825226933,300.10637297622395,300.1101350225739,300.1140047712379,300.1178955209953,300.1217455478159,300.1255156521302,300.1291835958956,300.13273831888057,300.13617528649246,300.1394933027877,300.1426925995369,300.14577383593195,300.1487376578905,300.1515845555459,300.1543148547664,300.15692875411975,300.15942636700953,300.1618077549455,300.1640729498936,300.1662219678718,300.16825481665677,300.1701714999204,300.1719720193542,300.1736563757205,300.17522456935575,300.17667660040627,300.1780124689342,300.1792321749659,300.180335718512,300.1813230995773,300.1821943181632,300.18294937427066,300.18358826789995,300.1841109990511,300.18451756772413,300.18480797391925,300.18498221763633,300.18504029887526,300.1849822176363,300.18480797391925,300.18451756772413,300.184110999051,300.18358826789967,300.18294937427015,300.18219431816215,300.1813230995746,300.1803357185056,300.17923217494945,300.17801246889303,300.17667660030406,300.1752245691051,300.1736563751126,300.17197201789827,300.170171496479,300.16825480863804,300.1662219494728,300.1640729083703,300.1618076628902,300.15942616680246,300.1569283275792,300.15431396590327,300.1515827466175,300.1487340684724,300.1457669025097,300.14267958237537,300.13946958385054,300.13613339601835,300.13266668828135,300.1290651050073,300.125326130671,300.12145247643565,300.1174572124383,300.11337025987905,300.10924477502704,300.10516060989676,300.10122201436025,300.09755963184773
300.11105345786706,300.11396869722034,300.11740863795416,300.1212569052952,300.125387701332,300.129677615456,300.13402345712194,300.1383488251672,300.14260252340995,300.146753259536,300.1507836491419,300.1546850726077,300.158453903707,300.16208905518073,300.1655905464646,300.1689587596858,300.17219410654025,300.1752969124408,300.1782673998883,300.1811057077552,300.18381191717566,300.18638607315756,300.18882819962585,300.1911383088464,300.1933164069131,300.19536249677094,300.19727657980866,300.1990586566665,300.2007087276343,300.20222679284046,300.2036128523411,300.2048669061603,300.20598895430834,300.20697899678953,300.2078370336057,300.2085630647574,300.20915709024496,300.2096191100686,300.20994912422833,300.21014713272416,300.21021313555616,300.2101471327241,300.2099491242283,300.20961911006856,300.20915709024484,300.208563064757,300.2078370336046,300.20697899678686,300.20598895430163,300.20486690614354,300.2036128523001,300.2022267927408,300.20070872739467,300.199058656097,300.19727657847153,300.19536249367377,300.19331639983943,300.19113829293303,300.18882816439947,300.1863859965144,300.1838117534695,300.18110536490707,300.1782666967855,300.17529550239345,300.1721913449791,300.16895348506637,300.16558073425233,300.16207129957104,300.15842268625664,300.15463179828424,300.1506954738008,300.14661179747594,300.142382596661,300.13801747038195,300.13353940542197,300.12899138124965,300.1244422999281,300.11998932644104,300.1157538648318,300.11188180454815
300.1255615560176,300.1285835333438,300.1322246550126,300.1363572029581,300.14084133633736,300.14553794038454,300.15032812965813,300.15512119089027,300.1598538805068,300.16448548326326,300.1689917441233,300.173359368779,300.1775817666607,300.1816561055315,300.18558145944763,300.18935774748655,300.19298518451853,300.1964640316668,300.1997945046018,300.20297675494686,300.2060108795059,300.20889693602766,300.211634957206,300.2142249607766,300.2166669560202,300.2189609476439,300.2211069379702,300.22310492811766,300.2249549186132,300.2266569096999,300.228210901488,300.22961689402655,300.2308748873373,300.23198488142947,300.2329468763072,300.2337608719721,300.2344268684248,300.23494486566574,300.23531486369484,300.2355368625124,300.2356108621183,300.2355368625124,300.23531486369484,300.23494486566557,300.23442686842435,300.23376087197096,300.2329468763045,300.2319848814227,300.2308748873208,300.22961689398704,300.2282109013936,300.2266569094773,300.22495491809394,300.22310492692094,300.22110693524763,300.2189609415362,300.2166669425198,300.2142249314006,300.2116348943447,300.2088968038773,300.20601060687505,300.2029762036153,300.1997934129616,300.1964619178602,300.192981186346,300.1893503689434,300.18556818805695,300.1816328644301,300.1775421756683,300.17329381437423,300.16888630145655,300.1643207896079,300.159604114424,300.15475333989906,300.1498017022542,300.14480518278873,300.1398479021446,300.1350433614664,300.13052884726915,300.1264640151929
300.14028244973326,300.14339994399444,300.147228841249,300.151631203775,300.15645430494857,300.16154442191686,300.16676781516225,300.1720199437011,300.177225630462,300.18233454520396,300.187315171573,300.19214906542607,300.1968262053959,300.20134161548845,300.20569311817695,300.2098799551323,300.2139020066095,300.2177593879773,300.22145226395725,300.22498077732433,300.228345031309,300.2315450932665,300.2345810041656,300.237452787636,300.24016045673466,300.2427040184209,300.24508347629126,300.24729883215394,300.24935008689624,300.2512372409442,300.25296029449834,300.2545192476513,300.255914100445,300.25714485289853,300.25821150502003,300.25911405681325,300.2598525082795,300.2604268594196,300.26083711023404,300.26108326072267,300.2611653108854,300.2610832607225,300.26083711023387,300.2604268594193,300.2598525082784,300.2591140568105,300.25821150501355,300.2571448528829,300.255914100408,300.25451924756436,300.25296029429654,300.2512372404812,300.2493500858467,300.24729882980546,300.2450834711075,300.24270400714244,300.2401604325673,300.23745273667987,300.23458089854256,300.2315448782376,300.22834460179007,300.22497993636046,300.22145065168655,300.2177563643966,300.2138964655425,300.20987004145974,300.20567581798014,300.2013121927277,300.1967774730292,300.1920705064474,300.1871919659538,300.1821466056059,300.17694678810966,300.1716174336525,300.1662021643551,300.1607697385607,300.15541886320386,300.15027838297596,300.14550024591324,300.1412565798932
300.1551787003475,300.15838270008044,300.16238792011967,300.167047175865,300.1721959272614,300.17766687996675,300.18331228611873,300.18901432604196,300.19468611432023,300.2002676456633,300.2057198782619,300.2110188445122,300.2161506934079,300.2211079411505,300.22588686172384,300.23048579855373,300.2349041458925,300.23914177722634,300.24319874974566,300.2470751666293,300.25077112228695,300.2542866869714,300.2576219074998,300.2607768128749,300.26375142011466,300.2665457387822,300.26915977406156,300.2715935286771,300.27384700402223,300.2759202007926,300.27781311932813,300.2795257597914,300.281058122259,300.2824102067663,300.28358201332946,300.2845735419557,300.28538479264824,300.2860157654085,300.286466460237,300.28673687713405,300.28682701609966,300.28673687713393,300.2864664602366,300.28601576540746,300.28538479264574,300.28457354194956,300.28358201331486,300.2824102067323,300.28105812218047,300.27952575961194,300.2778131189228,300.2759201998879,300.27384700202776,300.27159352433875,300.2691597647561,300.2665457191157,300.26375137919337,300.26077672911237,300.2576217389766,300.25428635400516,300.25077047680264,300.2470739399628,300.2431964666002,300.23913761885234,300.2348967408955,300.2304729165179,300.22586498536424,300.2210716999278,300.21609215829153,300.21092671121744,300.2055786026697,300.2000566326197,300.19437908530983,300.18857898284193,300.1827103283418,300.1768543251852,300.17112358713246,300.1656613312639,300.1606330400291,300.15622215229763
300.17022208846436,300.17350532137357,300.1776770252386,300.182581632304,300.1880437555694,300.1938834973363,300.1999399234374,300.2060825140406,300.21221297336314,300.218261658861,300.2241818407875,300.2299437424825,300.23552934877245,300.24092834237797,300.2461351679937,300.2511470504552,300.25596273843587,300.2605817560829,300.2650039855392,300.26922945080395,300.2732582158972,300.2770903431602,300.28072588039413,300.28416486012526,300.2874073028579,300.2904532208182,300.2933026209843,300.29595550719773,300.2984118815086,300.30067174498214,300.30273509815856,300.30460194130575,300.3062722745544,300.30774609796663,300.30902341157184,300.3101042153835,300.3109885094078,300.3116762936477,300.31216756810426,300.31246233277795,300.31256058766917,300.3124623327776,300.31216756810323,300.31167629364523,300.3109885094021,300.3101042153702,300.3090234115413,300.30774609789705,300.30627227439777,300.30460194095673,300.30273509738987,300.3006717433104,300.29841187791976,300.2959554995982,300.29330260512165,300.29045318820187,300.2874072368435,300.28416472870504,300.28072562325474,300.2770898490585,300.2732572842314,300.2692277283208,300.26500086549873,300.26057622329466,300.2559531402658,300.25113077269054,300.2461081974484,300.2408847076837,300.2354604487737,300.2298375980867,300.22402233770157,300.2180278772583,300.2118787127997,300.2056161009769,300.1993043204608,300.1930366228498,300.1869388375544,300.18116763083333,300.17590098553745,300.17133263589545
300.18539124823013,300.18874778032705,300.1930774512359,300.1982170609909,300.20398124802705,300.2101784023516,300.2166351874473,300.22320896758333,300.22979037967264,300.23630025274696,300.2426840869776,300.2489060856323,300.2549437935965,300.2607837733254,300.2664183795515,300.2718435037736,300.27705708586774,300.28205818506973,300.2868464318274,300.29142172323776,300.295784065049,300.2999334964635,300.3038700585666,300.3075937838773,300.3111046949893,300.314402806387,300.317488126839,300.32036066142297,300.3230204129742,300.32546738302767,300.32770157239213,300.32972298148394,300.33153161051246,300.3331274595813,300.33451052874057,300.3356808180144,300.3366383274139,300.33738305694413,300.33791500660766,300.3382341764054,300.3383405663377,300.3382341764046,300.3379150066055,300.337383056939,300.33663832740194,300.33568081798734,300.3345105286799,300.33312745944625,300.3315316102154,300.3297229808383,300.3277015710056,300.32546738008716,300.32302040682015,300.32036064872113,300.3174881010011,300.3144027546204,300.3111045929072,300.30759358588097,300.30386968111014,300.2999327897056,300.2957827661939,300.2914193820719,300.2868422957669,300.28205102796903,300.2770449628737,300.27182341508865,300.2663858309279,300.26073223221374,300.2548640580952,300.2487856077963,300.24250631860247,300.23604410231036,300.2294298714077,300.222713163139,300.2159683564456,300.2093003189394,300.2028474155989,300.19677889692383,300.19128430929476,300.1865667861317
300.200669887772,300.2040948231182,300.20857502297105,300.2139403148175,300.21999614312307,300.2265400013908,300.2333868883427,300.240382627231,300.24740715601587,300.2543719347129,300.2612146740844,300.2678934086706,300.2743810200919,300.28066070139494,300.2867224788994,300.2925607052333,300.298172348308,300.3035558816958,300.3087106002645,300.3136362192977,300.3183326523506,300.3227998957272,300.32703797298433,300.3310469111236,300.33482673225996,300.3383774520865,300.34169908083004,300.3447916247721,300.34765508759966,300.35028947139904,300.3526947773146,300.3548710059573,300.3568181576458,300.35853623254286,300.36002523072983,300.3612851522465,300.3623159971124,300.36311776533665,300.3636904569235,300.3640340718749,300.36414861019153,300.3640340718732,300.363690456919,300.3631177653262,300.3623159970889,300.3612851521943,300.360025230615,300.3585362322933,300.35681815710944,300.354871004818,300.3526947749248,300.35028946645053,300.34765507749006,300.34479160440674,300.3416990404015,300.3383773730438,300.33482658015544,300.3310466232149,300.32703743728285,300.32279891653076,300.3183308951501,300.31363312538656,300.3087052587053,300.30354684412254,300.2981573713363,300.2925364073671,300.28668390524643,300.28060080146736,300.2742900617263,300.2677583730185,300.2610186982492,300.25409388207066,300.2470213883982,300.23985901549867,300.23269102022397,300.2256334387937,300.2188365161269,300.2124812852563,300.2067680093907,300.2019084350226
300.21604551103206,300.2195347649327,300.22415894702965,300.2297414888072,300.2360793399536,300.2429598404683,300.2501870126758,300.25759569487974,300.2650555058831,300.2724687312153,300.27976532160125,300.2868970458903,300.29383194525315,300.30054962959116,300.3070375813537,300.3132884204158,300.31929798251775,300.3250640322112,300.33058543952313,300.3358616769192,300.3408925262729,300.3456779167607,300.35021784033313,300.35451231075723,300.35856134571,300.36236496022156,300.3659231651915,300.3692359678386,300.3723033726588,300.375125382325,300.3777019983689,300.38003322164053,300.3821190525997,300.3839594914892,300.3855545384341,300.38690419349814,300.38800845671295,300.38886732809385,300.3894808076484,300.3898488953797,300.3899715912891,300.3898488953764,300.3894808076396,300.38886732807384,300.38800845666856,300.38690419340145,300.3855545382262,300.3839594910471,300.3821190516707,300.38003321971144,300.37770199441314,300.3751253743191,300.372303356674,300.3692359363705,300.3659231041448,300.3623648435849,300.35856112635685,300.3545119049337,300.3502171021475,300.3456765973485,300.34089021027967,300.3358576866924,300.33057869530313,300.3250528553021,300.31927982886106,300.3132595353458,300.3069925737653,300.30048097603026,300.29372945123015,300.2867473109071,300.27955127136636,300.27216928781917,300.2646454542965,300.25704576129385,300.2494640907718,300.2420271984691,300.234896585651,300.2282643291799,300.2223406464777,300.21734520436723
