Theta 0,Theta 1,Theta 2,Theta 3,Theta 4,Theta 5,Theta 6,Theta 7,Theta 8,Theta 9,Theta 10,Theta 11,Theta 12,Theta 13,Theta 14,Theta 15,Theta 16,Theta 17,Theta 18,Theta 19,Theta 20,Theta 21,Theta 22,Theta 23,Theta 24,Theta 25,Theta 26,Theta 27,Theta 28,Theta 29,Theta 30,Theta 31,Theta 32,Theta 33,Theta 34,Theta 35,Theta 36,Theta 37,Theta 38,Theta 39,Theta 40,Theta 41,Theta 42,Theta 43,Theta 44,Theta 45,Theta 46,Theta 47,Theta 48,Theta 49,Theta 50,Theta 51,Theta 52,Theta 53,Theta 54,Theta 55,Theta 56,Theta 57,Theta 58,Theta 59,Theta 60,Theta 61,Theta 62,Theta 63,Theta 64,Theta 65,Theta 66,Theta 67,Theta 68,Theta 69,Theta 70,Theta 71,Theta 72,Theta 73,Theta 74,Theta 75,Theta 76,Theta 77,Theta 78,Theta 79
301.39871602890946,301.4051479119862,301.41602320125526,301.4309956125381,301.4496416836864,301.4714789341593,301.4960082383643,301.5227431234541,301.5512264792152,301.581038778991,301.61180113121395,301.64317534175945,301.6748623147374,301.7065995740794,301.7381583616537,301.769340577728,301.7999757202885,301.8299179165037,301.85904310233826,301.8872463835874,301.91443959705805,301.9405490808121,301.9655136554075,301.9892828129278,302.01181510671813,302.03307673185094,302.05304028424877,302.0716836849737,302.08898925536135,302.1049429283478,302.1195335814375,302.13275247720753,302.14459279796705,302.15504926213106,302.16411781094723,302.17179535540083,302.1780795743559,302.18296875624463,302.18646167786613,302.1885575150845,302.18925578141284,302.18855629164375,302.1864591488297,302.1829647540497,302.17807383952623,302.17178752679155,302.1641074127583,302.15503568773335,302.14457529062946,302.1327301078778,302.11950522381454,302.10490723158836,302.0889446148961,302.0716282120476,302.05297177496317,302.03299263664684,302.0117125013987,301.9891583724661,301.96536363189944,301.9403692870084,301.91422539692235,301.88699269125476,301.85874439067464,301.8295682361422,301.7995687295049,301.76886958270694,301.73761636544464,301.7059793305439,301.67415638055144,301.6423761141271,301.61090084983755,301.58002945548037,301.55009969182805,301.52148957571626,301.4946169262478,301.469935715271,301.4479270690329,301.4290819717904,301.4138734600464,301.4027303798029
301.4202751883905,301.4267422321805,301.43769275113806,301.4527788853976,301.47157520358365,301.49359681715055,301.5183418760101,301.5453209715955,301.5740739253501,301.60417806939563,301.63525134591737,301.6669524097888,301.6989790643249,301.73106581353784,301.7629809869567,301.7945237028394,301.8255208261976,301.85582401484623,301.88530690949494,301.91386250126055,301.94140069555436,301.9678460815726,301.99313590972565,302.0172182742451,302.04005049436716,302.0615976846061,302.0818315025204,302.1007290609283,302.1182719906546,302.1344456395127,302.14923839326605,302.16264110470667,302.17464661765626,302.18524937358234,302.19444508955985,302.20223049745675,302.20860313542266,302.213561183997,302.21710334038244,302.21922872565466,302.2199368208752,302.2192274292443,302.2171006625928,302.213556951641,302.2085970805979,302.2022222478153,302.1944341553722,302.185235131654,302.1746282922033,302.16261774535985,302.14920885045933,302.1344085376182,302.11822569934964,302.1006716654243,302.0817607734315,302.061511048395,302.0399450054542,302.0170905900024,301.99298226968517,301.9676622922359,301.9411821221976,301.9136040680465,301.88500310902367,301.8554689279498,301.825108152268,301.7940468001794,301.7624329213906,301.7304394115438,301.6982669637162,301.66614709558417,301.63434514992474,301.60316309666916,301.5729418453507,301.5440625724707,301.51694622642776,301.4920498287886,301.46985741449237,301.4508626551161,301.43554094548557,301.4243230176248
301.4419083223603,301.44841037286994,301.45943576814057,301.4746350827954,301.4935809302754,301.51578603219303,301.54074583558935,301.56796802044784,301.5969893659054,301.627384089772,301.6587669948882,301.6907936111926,301.72315866568863,301.7555936647284,301.78786404502216,301.81976615922645,301.8511242524419,301.8817875227567,301.91162732185296,301.9405345291523,301.9684171186564,301.9951979280102,302.0208126324946,302.04520792161696,302.0683398721594,302.09017250866765,302.1106765402459,302.1298282610489,302.14760860095157,302.16400231244654,302.1789972798144,302.19258393694304,302.20475478079356,302.2155039683431,302.2248269858347,302.2327203802678,302.2391815442423,302.2442085464789,302.24780000155334,302.24995497360374,302.25067290995554,302.24995360179184,302.24779717015207,302.2442040766898,302.2391751597662,302.23271169760756,302.22481550142226,302.2154890425607,302.2047356190125,302.19255956776664,302.17896653079686,302.16396378366716,302.147560636942,302.12976892171184,302.11060357154696,302.09008331403237,302.06823148564814,302.0450769840771,302.02065537198433,301.9950101458399,301.96819418238687,301.9402713738029,301.91131846038326,301.8814270665603,301.85070594207605,301.819283404802,301.78730997444086,301.75496117598703,301.7224404762471,301.6899822920278,301.6578549677448,301.62636355073903,301.59585207308885,301.56670484401593,301.5393459143802,301.51423532962326,301.4918600094187,301.47271629145934,301.45728191127336,301.4459894737931
301.46361520418566,301.47015211048057,301.48125203593406,301.49656399953267,301.51565867314895,301.53804640616414,301.5632199637246,301.5906841379189,301.6199726908698,301.6506567522428,301.6823480117313,301.7146988997649,301.7474010909668,301.78018311584214,301.8128075374752,301.84506795912205,301.8767860189474,301.90780846496364,301.93800436617624,301.9672624934999,301.9954888897848,302.02260463875626,302.04854383592885,302.0732517595698,302.0966832360121,302.1188011907547,302.13957537466166,302.1589812530744,302.17699904470817,302.19361289672696,302.20881018233575,302.22258090751143,302.23491721405964,302.2458129669757,302.255263415038,302.26326491463743,302.2698147079879,302.2749107480564,302.2785515637514,302.2807361601128,302.28146394944065,302.280734710474,302.27854857389593,302.2749060335943,302.26980798425967,302.2632557870611,302.25525136630944,302.24579734120834,302.2348971980013,302.22255550903884,302.208778206518,302.1935729198485,302.1769493867639,302.1589199493792,302.1395001473608,302.1187094211594,302.09657193882003,302.07311756014604,302.048382951908,302.0224128672697,301.9952616016011,301.96699463527284,301.9376904718008,301.9074426767146,301.8763621185595,301.8445794081803,301.8122475252523,301.77954461076257,301.7466768886712,301.71388165537775,301.6814302348272,301.64963072761503,301.61883026280196,301.58941625609856,301.5618158347355,301.5364920429294,301.5139346618359,301.4946426746941,301.4790961406459,301.4677295248157
301.4853956105122,301.4919672246083,301.5031413411104,301.5185654329545,301.5378082436498,301.56037776742943,301.5857641078996,301.6134691921242,301.64302378978783,301.6739959678653,301.705994328419,301.7386682271754,301.77170630977173,301.8048341522432,301.83781146291585,301.870429111638,301.9025061425202,301.9338868631626,301.96443806635455,301.9940464178835,302.0226160299613,302.0500662303271,302.07632953042304,302.1013497911021,302.1250805805929,302.14748371659346,302.1685279822391,302.1881880041737,302.20644327997206,302.2232773416509,302.2386770418991,302.2526319498904,302.2651338440637,302.27617628999513,302.2857542923994,302.2938640113327,302.30050253378926,302.30566769304403,302.3093579292887,302.31157218629784,302.31230984005134,302.31157065641634,302.309354776158,302.30566272670717,302.30049546127196,302.29385442704165,302.2857416654082,302.2761599483156,302.2651129560519,302.25260550300857,302.2386438191339,302.2232358959957,302.2063919074938,302.18812471631566,302.16845047814274,302.14738935636046,302.1249663605304,302.1012123221024,302.07616502070806,302.04987047381763,302.02238440150944,301.9937738765071,301.96411916741357,301.9335157800907,301.9020766982094,301.869934818792,301.8372455714633,301.80418969995446,301.7709761690289,301.73784513548304,301.70507088113646,301.67296453623453,301.6418763018897,301.612196674759,301.5843558330697,301.5588197954261,301.5360811818898,301.5166416012846,301.5009834197868,301.4895429503756
301.5072493211397,301.51385549789984,301.5251034730727,301.5406391828561,301.560029455209,301.58277994579385,301.6083781164362,301.63632305138884,301.6661425517858,301.69740164667803,301.7297058753554,301.7627015430466,301.7960742892752,301.8295467565571,301.86287581700736,301.8958496228495,301.92828463692166,301.96002273607974,301.9909284434546,302.0208863232635,302.04979855783245,302.07758271713516,302.1041697245511,302.1295020176749,302.1535318993033,302.17622007089386,302.1975343386576,302.2174484809177,302.23594126435444,302.252995596209,302.2685977993661,302.2827369974229,302.2954045973268,302.3065938578573,302.3162995331021,302.3245175810775,302.33124492873026,302.33647928570366,302.34021900041904,302.3424629532125,302.34321048244504,302.3424613406839,302.3402156792179,302.33647406033606,302.33123749795914,302.32450752838156,302.3162863140575,302.306576784551,302.29538281996724,302.28270948337894,302.2685633099525,302.25295266163533,302.2358881573689,302.217383189802,302.19745454035467,302.17612310518206,302.1534147450453,302.1293612722684,302.10400158777867,302.0773829806323,302.04956260136504,302.0206091188973,301.9906045685011,301.95964639537016,301.92784969445444,301.8953496420724,301.86230410778455,301.8288964249322,301.79533828295865,301.7618726801986,301.72877683513343,301.69636488459014,301.664990077414,301.63504596632976,301.6069657558764,301.58121841534347,301.5582993817717,301.5387128701898,301.5229435377166,301.51142953321164
301.52917611890376,301.5358167159379,301.54713822393234,301.5627850513958,301.5823221231745,301.60525277245506,301.6310618384713,301.6592455842474,301.6893288655944,301.7208736977435,301.75348258143623,301.7867987950271,301.8205049942907,301.8543209087565,301.88800059256045,301.9213294958737,301.9541215129398,301.9862160995335,302.01747551577097,302.047782228018,302.07703648969476,302.10515411150175,302.1320644250682,302.15770843920296,302.1820371842619,302.20501023732885,302.22659441878045,302.24676264925324,302.26549295500416,302.2827676090599,302.2985723953677,302.3128959832962,302.32572940026637,302.33706559094674,302.3468990522764,302.3552255345488,302.3620417998478,302.3673454302469,302.3711346793415,302.3734083618523,302.3741657772208,302.3734066642859,302.37113118530453,302.3673399387438,302.3620340014381,302.3552150018752,302.34688522755147,302.3370477705213,302.32570671645453,302.3128673837037,302.2985366200541,302.2827231659613,302.26543809415836,302.2466953364846,302.22651230962595,302.20491065211127,302.18191708532044,302.15756441138745,302.13189266065797,302.1049504007319,302.07679621803186,302.0475003812163,302.0171466935379,301.98583453830145,301.9536811177346,301.9208238804947,301.8874231260825,301.85366476443477,301.8197631937766,301.7859642354553,301.75254802383273,301.71983167977004,301.6881714761179,301.6579639974308,301.6296454505389,301.6036877323721,301.58058907564606,301.5608562827729,301.544976286188,301.5333890590034
301.55117578956185,301.5578506671323,301.56924538840894,301.58500284300806,301.60468606474336,301.62779607995674,301.65381512393236,301.6822366594434,301.7125826195695,301.74441202918854,301.77732437410555,301.8109599288601,301.8449983873495,301.8791565862425,301.91318577961493,301.9468687309488,301.980016778461,302.012466966496,302.04407929887384,302.07473414797977,302.10432983951904,302.13278042366994,302.16001363691294,302.1859690540491,302.21059642629126,302.2338541985152,302.25570819663125,302.27613047447795,302.2950983085817,302.312593328506,302.32860077028306,302.3431088405229,302.3561081791797,302.3675914095637,302.37755276498865,302.3859877823704,302.3928930541276,302.39826603083293,302.40210486819973,302.40440831315595,302.40517562492096,302.40440652817745,302.40210119659656,302.39826026614713,302.3928848787819,302.38597675827145,302.3775383211298,302.36757282675705,302.3560845721077,302.34307913736654,302.3285636902686,302.3125473578099,302.29504167513744,302.2760611223493,302.25562376072963,302.2337519805566,302.2104733729883,302.1858217386191,302.15983824503303,302.13257274502024,302.10408526601196,302.07444767965706,302.04374555824495,302.01208022176377,301.9795709755739,301.9463575336504,301.91260261546313,301.8784946946533,301.84425086255527,301.8101197453286,301.77638437285776,301.74336482799555,301.71142038444333,301.6809506349663,301.6523947653036,301.6262275776141,301.60295007958064,301.583071642713,301.56708145958356,301.5554213162616
301.5732481216848,301.5799571426149,301.5914247637341,301.6072923643228,301.627121098898,301.65040970214494,301.6766378235154,301.70529614592846,301.735903701712,301.7680165482432,301.8012311794092,301.8351848884498,301.86955442877587,301.90405376392215,301.93843136551743,301.97246732550695,302.0059704385365,302.0387753471515,302.07073980565934,302.1017420964739,302.1316786189763,302.1604616618189,302.1880173632115,302.21428385901856,302.2392096149056,302.26275193599497,302.284875645373,302.30555192121676,302.32475728123615,302.3424727024706,302.35868286421663,302.3733755019222,302.38654086022905,302.3981712339127,302.4082605862339,302.41680423510724,302.42379859850286,302.4292409915687,302.43312946908486,302.43546270800846,302.43623992603426,302.43546083326106,302.43312561522305,302.4292349467163,302.4237900370178,302.4167927082688,302.40824550996825,302.3981518737003,302.3865163133918,302.37334467756176,302.35864446115386,302.3424251856363,302.32469885706297,302.3054805126979,302.28478886756164,302.2626470728306,302.23908359834604,302.21413325153515,302.1878383447448,302.16025002230134,302.1314297574722,302.1014510278719,302.0704011756404,302.03838345582705,302.0055192726494,301.9719505983235,301.9378425623494,301.9033861893078,301.86880124819436,301.83433915210236,301.8002858064915,301.76696423465586,301.7347366885474,301.7040057461191,301.6752135492536,301.6488377835346,301.6253822114795,301.60535875592177,301.5892588548199,301.57752609622236
301.59539290655147,301.602135936139,301.6136761495605,301.6296534240861,301.64962704634365,301.67309347412413,301.69952978866195,301.72842391285945,301.75929199968516,301.7916871612748,301.8252029220459,301.8594736159233,301.89417307675654,301.9290124142836,301.9637373349968,301.9981252742474,302.03198249544977,302.0651412489546,302.0974570463964,302.12880608435444,302.15908283746336,302.1881978320789,302.21607560528247,302.2426528493557,302.2678767382994,302.29170343021974,302.3140967372871,302.33502695339934,302.3544698285811,302.37240567847533,302.3888186169788,302.4036959001008,302.4170273694246,302.42880498408886,302.4390224309254,302.4476748032589,302.4547583398486,302.4602702165073,302.4642083840345,302.4665714472413,302.46735858099646,302.46656948038844,302.4642043432638,302.4602638845728,302.45474938312225,302.4476627625075,302.4390067091689,302.42878483169096,302.41700186662615,302.4036639372755,302.3887788729735,302.37235659749064,302.3544095961499,302.33495347212585,302.31400760312033,302.2915959101341,302.267747750346,302.24249894611626,302.21589296179405,302.1879822392969,302.158829702272,302.1285104370116,302.0971135560895,302.06474424781237,302.03152601085924,301.99760306856456,301.96314295055777,301.9283392197233,301.8934143074926,301.85862239632985,301.82425224772567,301.7906298043414,301.7581202743162,301.72712919834527,301.6981016522818,301.6715181839158,301.6478852910172,301.627717430462,301.611508271254,301.5997031927471
301.61760993804967,301.62438684398285,301.6359993478729,301.65208583308396,301.6722037294473,301.6958472322151,301.72249087153506,301.75161982959514,301.7827474008298,301.81542377382175,301.8492395254142,301.88382605169,301.9188542874085,301.9540325074676,301.989103670236,302.02384256920556,302.0580529487797,302.0915646766863,302.1242310287738,302.1559261200408,302.18654250212904,302.2159889385472,302.2441883626433,302.27107601874127,302.2965977833386,302.3207086605354,302.3433714437556,302.3645555342394,302.3842359056732,302.4023922036178,302.41900796806453,302.4340699674353,302.4475676326108,302.4594925800667,302.4698382138863,302.4785993972538,302.48577218498025,302.49135360964647,302.49534151503315,302.49773443163406,302.4985314901925,302.49773237036095,302.4953372827489,302.4913469837875,302.4857628240169,302.4785868315628,302.4698218337498,302.45947162095473,302.44754115796917,302.4340368492669,302.41896686567674,302.402341540997,302.3841738480487,302.36447996450033,302.3432799394877,302.3205984725411,302.29646581658625,302.2709188167513,302.24400209634945,302.2157694006636,302.18628510799135,302.1556259157634,302.1238827073528,302.09116260234924,302.0575911893879,302.02331493576094,301.98850376137017,301.95335375489935,301.9180899952123,301.8829694168916,301.8482836183057,301.8143614408739,301.78157102737856,301.7503208593681,301.72105892506585,301.69426861381174,301.6704591395765,301.65014747646984,301.63382951059344,301.62195240222485
301.63989901257986,301.64670966485767,301.65839416290373,301.6745894040698,301.694850972181,301.7186708139144,301.7455209249991,301.77488376569363,301.80626979217976,301.83922629062465,301.873340911658,301.9082421344978,301.9435980148427,301.9791140113351,302.01453035094113,302.04961919982026,302.0841817954632,302.11804563250945,302.1510617579467,302.1831022095547,302.21405761790004,302.2438349833036,302.27235563301684,302.29955335929185,302.3253727355522,302.34976760516895,302.3726997352429,302.394137626215,302.41405546699207,302.43243222455294,302.4492508566351,302.4644976360552,302.47816157545043,302.4902339416871,302.50070784983933,302.5095779274417,302.51684004064714,302.5224910749256,302.526528764011,302.5289515619138,302.5297585539555,302.5289494039293,302.52652433565754,302.5224841483785,302.51683026656406,302.5095648259386,302.5006907986357,302.4902121615893,302.4781341134015,302.46446334604974,302.4492083788781,302.4323799633317,302.41399156782506,302.3940599529412,302.3726058478121,302.34965473898603,302.32523778330346,302.29939285623686,302.2721657467549,302.24361150900967,302.2137959799584,302.1827974703893,302.15070863463416,302.11763852143235,302.0837148047691,302.04908618870456,302.01392497360405,301.9784297615796,301.9428282641441,301.90738015105,301.87237983877435,301.8381590473348,301.8050888331172,301.77358059717164,301.7440852190419,301.71708890950487,301.69310358018794,301.67264870608045,301.65622237681185,301.6442735234802
301.66225992896284,301.669104199818,301.6808604010523,301.69716395169445,301.71756860006457,301.74156405785413,301.76861980259537,301.79821559090743,301.82985906047475,301.86309461565514,301.8975070017097,301.93272180148665,301.9684042112249,302.0042568915336,302.0400173544089,302.07545515299813,302.1103690298552,302.14458411602124,302.1779492365814,302.21033435655596,302.24162818750784,302.2717359664283,302.30057741233963,302.328084861559,302.3542015791256,302.378880241216,302.40208158128024,302.4237731910491,302.4439284664187,302.46252568747076,302.47954722149836,302.49497883782544,302.5088091234101,302.521028988646,302.53163125339813,302.54061030408724,302.5479618135293,302.5536825162241,302.55777003284305,302.5602227387554,302.56103967256814,302.5602204817932,302.5577654039168,302.55367528230744,302.54795161756175,302.54059665605865,302.5316135186473,302.52100637355227,302.50878065871217,302.49494335987544,302.47950335183833,302.46247181120316,302.4438627099388,302.42369339980144,302.4019852982924,302.3787646872517,302.35406363536674,302.32792105577755,302.30038390953933,302.2715085649143,302.2413623212772,302.21002510476376,302.1775913406282,302.14417200447684,302.10989685094836,302.0749168136575,302.03940656367894,302.0035672043164,301.96762906516625,301.93185453450184,301.8965408285125,301.862022526093,301.8286735766797,301.7969082799935,301.76718038638074,301.7399789084631,301.7158184374716,301.6952209333558,301.67868667606524,301.66666635768377
301.68469248835135,301.69157025217675,301.7033978708051,301.7198092924371,301.7403564401118,301.76452680376354,301.79178735852196,301.821615175179,301.85351509217185,301.8870286521426,301.9217377153292,301.9572649882391,301.993272826835,302.0294611115595,302.0655646555898,302.10135041317676,302.1366146437869,302.17118012430666,302.2048934649003,302.23762256237745,302.2692542115144,302.2996918860183,302.3288536947703,302.35667051453044,302.3830842968944,302.40804654463,302.43151695045054,302.45346218969325,302.4738548572189,302.49267253807966,302.5098970010912,302.5255135043296,302.539510201746,302.5518776404812,302.562608339057,302.571696437363,302.5791374102318,302.5849278373574,302.5890652233473,302.59154786278015,302.59237474626093,302.59154550460056,302.58906038939966,302.58492028947643,302.57912678373805,302.57168223226046,302.5625899084919,302.55185417664796,302.539480719482,302.5254768227151,302.5098517234455,302.4926170308328,302.47378722822566,302.4533802666503,302.4314182601632,302.4079282939588,302.3829433562721,302.35650340498864,302.3286565794261,302.2994605669459,302.26898413285596,302.23730882041053,302.2045308255651,302.17076304837093,302.1361373193412,302.1008067944157,302.0649485056813,302.02876604553364,301.9924923473028,301.95639250142716,301.9207665057771,301.8859517788285,301.8523251429876,301.8203037763176,301.7903442799625,301.7629384492996,301.73860353758056,301.717863974215,301.70122221661296,301.68913070826625
301.70719649414553,301.71410762742363,301.7260063826619,301.7425252445418,301.76321432077805,301.78755889243143,301.8150234476111,301.84508238863543,301.877237773457,301.9110283026003,301.946032971143,301.98187162882846,302.0182038101211,302.0547266328181,302.0911722271502,302.127304962384,302.1629186266224,302.1978336519881,302.23189444072466,302.26496682606165,302.2969356883393,302.3277027382058,302.35718447269915,302.38531030563274,302.4120208703408,302.4372664902122,302.46100581037444,302.4832045823103,302.5038345920238,302.52287272158696,302.5403001334619,302.55610156685447,302.5702647354893,302.5827798165617,302.59363902118207,302.60283623734153,302.61036673728,302.616226942074,302.62041423728243,302.6229268345545,302.6237636752117,302.6229243729463,302.62040919392274,302.61621907372444,302.61035567174576,302.60282146478613,302.59361988275276,302.5827554905157,302.57023422107056,302.556063666244,302.54025343219763,302.52281556793673,302.50376507587873,302.4831205142562,302.4609047016809,302.43714553455624,302.4118769281392,302.3851398918983,302.3569837493436,302.3274675116808,302.2966614134348,302.2646486165401,302.23152708725667,302.197411647529,302.1624361988909,302.12675611236887,302.0905507714258,302.05402624558616,302.0174180577781,301.98099398453695,301.9450567877384,301.90994670655624,301.8760434167451,301.8437669548666,301.81357675335306,301.78596737173194,301.76145870814645,301.74057764636854,301.7238288087426,301.7116663808369
301.72977175191056,301.73671613314536,301.74868574906253,301.76531162795317,301.7861420719095,301.8106601656692,301.8383279253087,301.8686171015833,301.9010269902542,301.9350934688488,301.97039268668016,302.0065416558657,302.0431971077548,302.0800534146815,302.1168400395311,302.15331878029724,302.18928096531397,302.22454469127564,302.25895215951806,302.29236714439423,302.3246726142861,302.3557685171758,302.38556973675816,302.41400422073247,302.44101127958925,302.46654005160366,302.4905481276986,302.51300032825986,302.5338676228143,302.55312618268226,302.57075655625357,302.586742956374,302.60107264943235,302.61373543607476,302.6247232140009,302.6340296139887,302.641649701114,302.6475797340516,302.65181697634574,302.65435955458855,302.65520635954346,302.6543569873694,302.651811719243,302.64757153882306,302.64163818815655,302.63401426377567,302.62470335587915,302.6137102346165,302.6010410886001,302.5867038218244,302.57070841618474,302.5530673677075,302.533796205432,302.51291410257215,302.4904445901119,302.4664163833135,302.44086433170816,302.4138305029512,302.38536541043646,302.35552939372275,302.3243941596131,302.2920444900843,302.2585801211387,302.224117793941,302.18879347612494,302.15276474656025,302.1162133305151,302.07934776281775,302.0424061420697,302.00565891511764,301.9694115905134,301.9340072096484,301.89982828244644,301.8672976845943,301.8368776607803,301.8090655165443,301.78438377822704,301.76336176925275,301.74650626469514,301.7342731831041
301.75241806929927,301.75939557895106,301.7714357843178,301.7881682642568,301.80913952469416,301.8338304662763,301.86170064765315,301.89221918450266,301.92488262823457,301.9592240520378,301.9948167784055,302.03127500054154,302.06825266467996,302.105441414544,302.1425680610059,302.1793918442986,302.21570164445416,302.2513132320147,302.2860666144275,302.319823511939,302.352464983568,302.38388921518424,302.4140094758312,302.44275224414105,302.4700555034038,302.4958672012761,302.52014386808264,302.54284938608316,302.5639539009042,302.5834328655208,302.6012662066877,302.61743760353437,302.63193386811594,302.6447444180148,302.655860831593,302.66527647715515,302.6729862080822,302.67898611689236,302.68327334216895,302.68584592333303,302.6867026993228,302.68584324835183,302.68326786705575,302.6789775884722,302.6729742394548,302.6652605392584,302.6558402421761,302.64471832822204,302.6319012469429,302.61739722049083,302.6012166130729,302.58337237479816,302.56388056874374,302.54276099072104,302.52003789172056,302.49574081331247,302.4699055463374,302.44257522301325,302.41380155207713,302.3836462057224,302.35218236587787,302.3194964357339,302.2856899203161,302.2508814772232,302.21520913520874,302.1788326737431,302.14193615039716,302.1047305536155,302.0674565439578,302.0303872230731,301.99383082919894,301.9581331878537,301.92367962438203,301.8908958346766,301.86024685711135,301.8322327255492,301.80737857825585,301.7862161639692,301.76925439859554,301.75695092479947
301.77513525597544,301.78214577639807,301.7942563045412,301.8110949766198,301.8322065116143,301.85706963800453,301.8851414712545,301.9158885080404,301.9488045728237,301.98341995266827,302.019305161753,302.05607159266947,302.09337042416234,302.130890587874,302.1683562577344,302.2055241295302,302.2421806463285,302.27813926173354,302.3132377963248,302.34733592107165,302.3803127883353,302.41206482257775,302.4425036770663,302.4715543586189,302.4991535191869,302.5252479105269,302.54979299619015,302.57275171349033,302.59409337692557,302.61379271370805,302.63182902154887,302.64818543863925,302.6628483158146,302.6758066811719,302.687051787881,302.6965767365699,302.70437616443684,302.7104459941196,302.7147832363165,302.717385841178,302.71825259455744,302.71738305631476,302.71477753898927,302.71043712629495,302.7043637320314,302.6965602011446,302.68703045579485,302.6757796904013,302.66281462070646,302.64814379293455,302.63177796008813,302.61373053330584,302.5940181169819,302.5726611369819,302.54968457175886,302.525118796442,302.49900055000285,302.4713740353764,302.44229216187773,302.4118179383973,302.38002602463087,302.34700444597206,302.31285647560276,302.27770268466475,302.2416831579972,302.204959868435,302.1677191964193,302.13017457246286,302.09256920557374,302.05517883696587,302.0183144179022,301.9823245403177,301.9475973266455,301.9145612745048,301.88368419782955,301.85546884155156,301.83044293999245,301.80914065322384,301.7920730263848,301.7796994176048
301.79792312354266,301.80496653892334,301.81714712758577,301.8340915897354,301.8553428664006,301.88037752552515,301.90865025327486,301.93962494300445,301.9727927092093,302.0076810706101,302.04385775115543,302.0809313607245,302.1185503278357,302.1564008882662,302.1942045938161,302.2317156089457,302.2687179509647,302.3050227656881,302.34046569384583,302.3749043620128,302.40821601870016,302.4402953278107,302.4710523258862,302.5004105453802,302.52830530297877,302.55468214947217,302.5794954756778,302.6027072673479,302.6242860008149,302.64420567028395,302.6624449371696,302.6789863916356,302.6938159165248,302.7069221441199,302.7182959966196,302.7279303018309,302.73581947632596,302.74195926917156,302.7463465602804,302.74897920844785,302.7498559451928,302.7489763116159,302.74634063660307,302.74195005583283,302.735806572177,302.72791315921785,302.7182739107222,302.70689424001034,302.693781134221,302.678943469489,302.6623923940011,302.6441417867564,302.62420880060904,302.60261449877834,302.57938459445796,302.5545503033919,302.52814931929777,302.5002269217651,302.47083722570375,302.44004458055133,302.4079251262155,302.37456851110966,302.34007977556433,302.304581401275,302.2682155240861,302.23114630297107,302.193562431882,302.1556797719897,302.117744067445,302.0800336840548,302.04286226976944,302.0065811655987,301.97158127313696,301.93829387367526,301.90718953901245,301.878773708313,301.8535766964755,301.8321350612705,301.81496196575404,301.8025184750813
301.82078148547316,301.8278576817743,301.84010807298057,301.85715792976777,301.87854842398843,301.9037539743963,301.93222685140825,301.96342836035706,301.99684692234695,302.0320073051219,302.0684744600736,302.1058542318809,302.1437923157462,302.18197226748936,302.2201130313406,302.25796625336125,302.295313536181,302.33196372690753,302.367750293431,302.40252882286177,302.43617466276436,302.4685807174659,302.4996554060007,302.5293207840984,302.55751082945653,302.5841698870428,302.6092512691872,302.63271600366704,302.65453172179906,302.6746716777097,302.69311388941634,302.70984039209986,302.7248365939518,302.7380907252062,302.74959337138773,302.7593370823984,302.7673160497886,302.7735258453978,302.77796321547714,302.7806259253997,302.7815126511094,302.7806229145455,302.77795706138176,302.7735162805408,302.76730266607575,302.7593193231265,302.7495705207709,302.7380618956792,302.72480071152575,302.7097961801158,302.6930598511126,302.6746060780907,302.6544525693699,302.63262103266686,302.6091379230186,302.58403530364905,302.557351829433,302.52913386234155,302.49943672768546,302.4683261190951,302.435879658945,302.40218861931925,302.36735980655754,302.33151760982906,302.2948062108612,302.257391947555,302.2194658180894,302.18124610302107,302.1429810685392,302.1049516903325,302.06747429701426,302.03090296168637,301.99563134756914,301.96209350198205,301.93076273731,301.9021471705176,301.8767796819769,301.855199213854,301.83792103608187,301.8254079126025
301.84371015704124,301.85081902194486,301.8631389618713,301.8802938242996,301.90182302047384,301.92719883103086,301.95587112386085,301.98729863120707,302.02096709696565,302.0563985548673,302.09315520102365,302.1308401320488,302.169096326395,302.2076046755335,302.2460815304369,302.2842760315044,302.3219673776335,302.3589621262366,302.3950915793621,302.4302092896278,302.46418870664314,302.4969209762725,302.52831289941975,302.55828505291305,302.5867700719356,302.6137110909794,302.6390603383375,302.6627778775934,302.6848304883835,302.7051906778535,302.72383581367535,302.74074736922506,302.7559102714978,302.76931234253965,302.78094382557725,302.7907969875863,302.79886579074696,302.80514562605254,302.80963310324273,302.8123258922182,302.81322261211864,302.8123227653238,302.8096267147319,302.8051357037807,302.79885191979764,302.7907786023748,302.7809201995694,302.7692825758012,302.7558732763564,302.74070185439115,302.7237802672394,302.7051233496496,302.6847493722779,302.6626806943257,302.63894451960397,302.6135737654936,302.5866080542387,302.5580948357143,302.5280906502327,302.49666253906565,302.4638896091282,302.4298647566681,302.3946965527693,302.3585112909109,302.3214551935452,302.2836967703077,302.2454293143979,302.20687351462357,302.16828014630573,302.1299327805592,302.09215041094245,302.0552898260158,302.01974743346983,301.985960029408,301.9544036499235,301.9255890737386,301.90005173195755,301.8783329381584,301.860950058374,301.84836754728894
