Iteration,Lambda,Deviation,step_size,Morozov,Objective_Function,Tikhonov,Time_Spent
241,0,0.5,4.16054783482647,5500.0,5629.427927985778,11477623.056327146,2.0714259147644043
242,0,0.5,1.2562456683927357,5500.0,5628.52889968652,11486669.553351084,2.1197845935821533
243,0,0.5,4.160923872584672,5500.0,5627.644795343014,11486218.63036007,2.16984486579895
244,0,0.5,1.256223710532148,5500.0,5626.7749025839485,11495130.198922355,2.218883514404297
245,0,0.5,4.158991610119439,5500.0,5625.9192857716735,11494709.94357968,2.268961191177368
246,0,0.5,1.2564417924258593,5500.0,5625.077946719399,11503486.921534158,2.3174550533294678
247,0,0.5,4.157947719066813,5500.0,5624.250415844535,11503098.496078003,2.3688113689422607
248,0,0.5,1.256553289656395,5500.0,5623.436455301528,11511743.960588984,2.4218482971191406
249,0,0.5,4.156141138346142,5500.0,5622.635640420874,11511384.294517912,2.4696550369262695
250,0,0.5,1.2567488179070136,5500.0,5621.847964530591,11519900.119474981,2.5189006328582764
251,0,0.5,4.156795266268751,5500.0,5621.07306372097,11519569.060277326,2.56729793548584
252,0,0.5,1.2566573828778345,5500.0,5620.310455398038,11527961.064239476,2.617649555206299
253,0,0.5,4.156529913338865,5500.0,5619.55982002034,11527658.56605272,2.6715219020843506
254,0,0.5,1.256734386327239,5500.0,5618.821317832041,11535926.870576877,2.721975564956665
255,0,0.5,4.156334081270511,5500.0,5618.094528931593,11535651.119120006,2.7729313373565674
256,0,0.5,1.256749618702094,5500.0,5617.379303583068,11543798.420527207,2.8213324546813965
257,0,0.5,4.157394567488939,5500.0,5616.6753337199225,11543548.545650598,2.87155818939209
258,0,0.5,1.2566835530568257,5500.0,5615.982241795313,11551578.261756297,2.9247546195983887
259,0,0.5,4.157466669375968,5500.0,5615.30004086572,11551352.159042154,2.9760148525238037
260,0,0.5,1.2567785939459015,5500.0,5614.628704959539,11559265.929143209,3.023920774459839
261,0,0.5,4.155419995796153,5500.0,5613.96769266268,11559062.225048617,3.0743651390075684
262,0,0.5,1.256934275921091,5500.0,5613.317244345557,11566860.622499445,3.122769594192505
